city,city_development_index,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target,is_stem_major,experience_level,is_active_learner
city_57,0.866,Has relevent experience,no_enrollment,Masters,STEM,12.0,75.0,Pvt Ltd,2.0,100.0,0.0,1,2,0
city_19,0.682,Has relevent experience,no_enrollment,Graduate,STEM,12.0,9.0,Pvt Ltd,2.0,140.0,0.0,1,2,0
city_102,0.804,Has relevent experience,no_enrollment,Masters,STEM,4.0,10005.0,Pvt Ltd,1.0,11.0,0.0,1,1,0
city_16,0.91,Has relevent experience,no_enrollment,Graduate,STEM,21.0,300.0,Unknown,1.0,78.0,1.0,1,3,0
city_16,0.91,No relevent experience,no_enrollment,Masters,STEM,21.0,300.0,Unknown,5.0,48.0,0.0,1,3,0
city_103,0.92,Has relevent experience,no_enrollment,Graduate,No Major,15.0,300.0,Unknown,2.0,30.0,0.0,0,2,0
city_11,0.55,Has relevent experience,no_enrollment,Graduate,STEM,14.0,300.0,Pvt Ltd,2.0,107.0,0.0,1,2,0
city_160,0.92,No relevent experience,no_enrollment,Masters,STEM,10.0,300.0,Public Sector,1.0,87.0,1.0,1,2,0
city_65,0.802,No relevent experience,Unknown,Graduate,STEM,6.0,300.0,Pvt Ltd,5.0,26.0,0.0,1,1,0
city_21,0.624,Has relevent experience,Part time course,Graduate,STEM,6.0,10005.0,Pvt Ltd,1.0,23.0,0.0,1,1,1
city_136,0.897,Has relevent experience,no_enrollment,Masters,STEM,21.0,10005.0,Pvt Ltd,3.0,9.0,0.0,1,3,0
city_114,0.9259999999999999,Has relevent experience,no_enrollment,Masters,STEM,16.0,75.0,Pvt Ltd,1.0,46.0,0.0,1,3,0
city_103,0.92,Has relevent experience,no_enrollment,Graduate,STEM,21.0,300.0,Unknown,5.0,26.0,1.0,1,3,0
city_9,0.743,No relevent experience,Unknown,Graduate,STEM,2.0,300.0,Unknown,0.0,22.0,1.0,1,0,0
city_114,0.9259999999999999,Has relevent experience,no_enrollment,Masters,STEM,21.0,300.0,Pvt Ltd,5.0,69.0,0.0,1,3,0
city_114,0.9259999999999999,Has relevent experience,no_enrollment,Masters,STEM,21.0,9.0,Pvt Ltd,4.0,124.0,0.0,1,3,0
city_103,0.92,No relevent experience,no_enrollment,Primary School,Unknown,2.0,300.0,Unknown,0.0,18.0,0.0,0,0,0
city_114,0.9259999999999999,Has relevent experience,no_enrollment,Masters,STEM,14.0,300.0,Pvt Ltd,1.0,106.0,0.0,1,2,0
city_41,0.8270000000000001,Has relevent experience,no_enrollment,Masters,STEM,21.0,750.0,Pvt Ltd,5.0,160.0,0.0,1,3,0
city_160,0.92,No relevent experience,no_enrollment,High School,Unknown,1.0,300.0,Unknown,1.0,78.0,0.0,0,0,0
city_114,0.9259999999999999,No relevent experience,no_enrollment,High School,Unknown,5.0,3000.0,Pvt Ltd,3.0,39.0,0.0,0,1,0
city_83,0.9229999999999999,No relevent experience,Full time course,Graduate,STEM,4.0,300.0,Unknown,1.0,8.0,1.0,1,1,1
city_28,0.9390000000000001,Has relevent experience,no_enrollment,Masters,STEM,21.0,300.0,Unknown,1.0,130.0,0.0,1,3,0
city_103,0.92,Has relevent experience,no_enrollment,Graduate,Other,4.0,300.0,Pvt Ltd,3.0,70.0,0.0,0,1,0
city_103,0.92,No relevent experience,Full time course,Graduate,STEM,3.0,300.0,Pvt Ltd,0.0,78.0,1.0,1,1,1
city_28,0.9390000000000001,Has relevent experience,no_enrollment,Graduate,STEM,4.0,10.0,Funded Startup,1.0,122.0,0.0,1,1,0
city_103,0.92,No relevent experience,no_enrollment,Graduate,STEM,16.0,10005.0,Pvt Ltd,5.0,185.5,1.0,1,3,0
city_103,0.92,Has relevent experience,no_enrollment,Graduate,Humanities,13.0,300.0,Pvt Ltd,5.0,28.0,0.0,0,2,0
city_160,0.92,Has relevent experience,no_enrollment,Graduate,STEM,9.0,300.0,Unknown,0.0,32.0,1.0,1,2,0
city_103,0.92,Has relevent experience,no_enrollment,Graduate,STEM,21.0,10.0,Pvt Ltd,5.0,12.0,0.0,1,3,0
city_103,0.92,Has relevent experience,no_enrollment,Graduate,STEM,4.0,75.0,Pvt Ltd,1.0,67.0,0.0,1,1,0
city_16,0.91,Has relevent experience,no_enrollment,Graduate,STEM,21.0,9.0,Funded Startup,5.0,21.0,0.0,1,3,0
city_16,0.91,Has relevent experience,no_enrollment,Masters,STEM,6.0,10005.0,Pvt Ltd,2.0,125.0,1.0,1,1,0
city_16,0.91,Has relevent experience,no_enrollment,Graduate,STEM,20.0,300.0,Unknown,1.0,64.0,0.0,1,3,0
city_16,0.91,No relevent experience,Full time course,Masters,STEM,21.0,300.0,Unknown,2.0,10.0,1.0,1,3,1
city_75,0.9390000000000001,Has relevent experience,no_enrollment,Graduate,STEM,3.0,10.0,Early Stage Startup,1.0,138.0,0.0,1,1,0
city_46,0.762,Has relevent experience,no_enrollment,Graduate,STEM,6.0,9.0,Funded Startup,1.0,22.0,0.0,1,1,0
city_67,0.855,No relevent experience,no_enrollment,Graduate,No Major,11.0,9.0,Pvt Ltd,2.0,6.0,0.0,0,2,0
city_21,0.624,Has relevent experience,no_enrollment,Graduate,STEM,10.0,300.0,Unknown,1.0,20.0,0.0,1,2,0
city_128,0.527,Has relevent experience,no_enrollment,High School,Unknown,7.0,10.0,Early Stage Startup,1.0,13.0,0.0,0,1,0
city_103,0.92,Has relevent experience,no_enrollment,Graduate,STEM,9.0,10005.0,Pvt Ltd,1.0,3.0,0.0,1,2,0
city_103,0.92,No relevent experience,Full time course,High School,Unknown,5.0,10.0,NGO,1.0,42.0,1.0,0,1,1
city_138,0.836,Has relevent experience,no_enrollment,Graduate,STEM,21.0,10.0,Pvt Ltd,5.0,10.0,0.0,1,3,0
city_103,0.92,Has relevent experience,no_enrollment,Graduate,STEM,10.0,10005.0,Pvt Ltd,1.0,28.0,0.0,1,2,0
city_103,0.92,No relevent experience,no_enrollment,Primary School,Unknown,5.0,300.0,Unknown,0.0,180.0,0.0,0,1,0
city_16,0.91,Has relevent experience,Full time course,Graduate,STEM,6.0,10005.0,Pvt Ltd,1.0,185.5,0.0,1,1,1
city_104,0.924,Has relevent experience,no_enrollment,Graduate,STEM,11.0,9.0,Early Stage Startup,1.0,84.0,0.0,1,2,0
city_103,0.92,Has relevent experience,no_enrollment,Phd,STEM,21.0,75.0,Pvt Ltd,2.0,23.0,0.0,1,3,0
city_97,0.925,Has relevent experience,no_enrollment,Masters,STEM,21.0,300.0,Unknown,5.0,106.0,0.0,1,3,0
city_103,0.92,Has relevent experience,no_enrollment,Masters,STEM,21.0,300.0,Pvt Ltd,5.0,38.0,0.0,1,3,0
city_67,0.855,No relevent experience,Full time course,Graduate,STEM,2.0,300.0,Unknown,0.0,25.0,0.0,1,0,1
city_103,0.92,Has relevent experience,no_enrollment,Graduate,STEM,10.0,3000.0,Pvt Ltd,1.0,11.0,0.0,1,2,0
city_36,0.893,No relevent experience,no_enrollment,High School,Unknown,4.0,300.0,Unknown,1.0,82.0,0.0,0,1,0
city_31,0.807,No relevent experience,no_enrollment,Masters,STEM,5.0,300.0,Unknown,1.0,94.0,0.0,1,1,0
city_115,0.789,No relevent experience,Full time course,Phd,STEM,19.0,300.0,NGO,5.0,7.0,0.0,1,3,1
city_28,0.9390000000000001,No relevent experience,Unknown,Masters,STEM,6.0,750.0,Pvt Ltd,5.0,74.0,0.0,1,1,0
city_97,0.925,Has relevent experience,no_enrollment,Graduate,STEM,6.0,10.0,Pvt Ltd,1.0,105.0,0.0,1,1,0
city_103,0.92,No relevent experience,Full time course,Graduate,STEM,9.0,300.0,Unknown,0.0,40.0,1.0,1,2,1
city_21,0.624,Has relevent experience,no_enrollment,Masters,STEM,9.0,10005.0,Pvt Ltd,4.0,55.0,1.0,1,2,0
city_23,0.899,No relevent experience,Part time course,High School,Unknown,5.0,300.0,Unknown,0.0,160.0,0.0,0,1,1
city_21,0.624,Has relevent experience,no_enrollment,Graduate,STEM,3.0,75.0,Early Stage Startup,3.0,6.0,0.0,1,1,0
city_103,0.92,Has relevent experience,no_enrollment,Graduate,STEM,21.0,3000.0,Pvt Ltd,5.0,76.0,0.0,1,3,0
city_67,0.855,Has relevent experience,Full time course,Masters,STEM,8.0,10005.0,Pvt Ltd,1.0,176.0,0.0,1,2,1
city_160,0.92,Has relevent experience,no_enrollment,Graduate,STEM,21.0,10.0,Early Stage Startup,1.0,8.0,0.0,1,3,0
city_10,0.895,Has relevent experience,no_enrollment,Graduate,STEM,21.0,10.0,Pvt Ltd,2.0,11.0,0.0,1,3,0
city_64,0.6659999999999999,Has relevent experience,no_enrollment,Graduate,STEM,14.0,75.0,Pvt Ltd,1.0,26.0,0.0,1,2,0
city_78,0.579,Has relevent experience,no_enrollment,Graduate,STEM,5.0,75.0,Pvt Ltd,2.0,10.0,0.0,1,1,0
city_103,0.92,Has relevent experience,no_enrollment,Graduate,STEM,21.0,75.0,Pvt Ltd,5.0,42.0,0.0,1,3,0
city_114,0.9259999999999999,Has relevent experience,no_enrollment,Masters,STEM,21.0,750.0,Unknown,0.0,16.0,0.0,1,3,0
city_160,0.92,Has relevent experience,no_enrollment,Masters,STEM,15.0,75.0,Pvt Ltd,5.0,18.0,0.0,1,2,0
city_173,0.878,No relevent experience,no_enrollment,High School,Unknown,16.0,300.0,Funded Startup,5.0,32.0,0.0,0,3,0
city_11,0.55,Has relevent experience,no_enrollment,Graduate,STEM,8.0,300.0,Pvt Ltd,2.0,22.0,1.0,1,2,0
city_104,0.924,No relevent experience,Full time course,Graduate,STEM,3.0,300.0,Unknown,1.0,26.0,0.0,1,1,1
city_103,0.92,Has relevent experience,no_enrollment,Graduate,No Major,19.0,3000.0,Pvt Ltd,5.0,34.0,0.0,0,3,0
city_28,0.9390000000000001,Has relevent experience,no_enrollment,Masters,STEM,16.0,750.0,Pvt Ltd,5.0,50.0,0.0,1,3,0
city_61,0.9129999999999999,No relevent experience,no_enrollment,Unknown,Unknown,3.0,300.0,Unknown,0.0,185.5,0.0,0,1,0
city_128,0.527,Has relevent experience,no_enrollment,Graduate,STEM,2.0,300.0,Unknown,1.0,185.5,0.0,1,0,0
city_16,0.91,Has relevent experience,Unknown,Masters,STEM,2.0,75.0,Early Stage Startup,1.0,174.0,1.0,1,0,0
city_103,0.92,Has relevent experience,Full time course,Graduate,STEM,7.0,300.0,Unknown,3.0,66.0,1.0,1,1,1
city_167,0.9209999999999999,No relevent experience,no_enrollment,Graduate,STEM,7.0,300.0,Unknown,0.0,44.0,1.0,1,1,0
city_21,0.624,Has relevent experience,no_enrollment,Graduate,STEM,12.0,300.0,Funded Startup,1.0,84.0,1.0,1,2,0
city_23,0.899,Has relevent experience,no_enrollment,Graduate,STEM,12.0,300.0,Pvt Ltd,1.0,39.0,0.0,1,2,0
city_103,0.92,Has relevent experience,no_enrollment,Masters,Business Degree,21.0,300.0,Unknown,1.0,150.0,1.0,0,3,0
city_28,0.9390000000000001,Has relevent experience,no_enrollment,Phd,STEM,14.0,10.0,Funded Startup,2.0,13.0,0.0,1,2,0
city_73,0.754,Has relevent experience,no_enrollment,Graduate,STEM,9.0,300.0,Unknown,2.0,133.0,1.0,1,2,0
city_100,0.887,Has relevent experience,no_enrollment,Masters,STEM,8.0,300.0,Pvt Ltd,3.0,70.0,0.0,1,2,0
city_114,0.9259999999999999,No relevent experience,Full time course,Graduate,STEM,5.0,10.0,Public Sector,1.0,61.0,0.0,1,1,1
city_16,0.91,Has relevent experience,no_enrollment,High School,Unknown,8.0,300.0,Unknown,1.0,65.0,0.0,0,2,0
city_21,0.624,No relevent experience,Full time course,Graduate,STEM,5.0,300.0,Unknown,0.0,22.0,0.0,1,1,1
city_136,0.897,Has relevent experience,no_enrollment,Masters,STEM,17.0,3000.0,Pvt Ltd,5.0,92.0,1.0,1,3,0
city_21,0.624,No relevent experience,no_enrollment,Masters,STEM,3.0,9.0,Pvt Ltd,1.0,160.0,1.0,1,1,0
city_71,0.884,Has relevent experience,no_enrollment,Unknown,Unknown,6.0,300.0,Unknown,1.0,14.0,0.0,0,1,0
city_11,0.55,No relevent experience,Full time course,Graduate,STEM,5.0,300.0,Unknown,0.0,51.0,1.0,1,1,1
city_103,0.92,No relevent experience,no_enrollment,Graduate,STEM,21.0,300.0,Pvt Ltd,5.0,78.0,0.0,1,3,0
city_21,0.624,Has relevent experience,no_enrollment,Masters,STEM,11.0,300.0,Unknown,1.0,52.0,0.0,1,2,0
city_142,0.727,Has relevent experience,no_enrollment,Graduate,STEM,5.0,300.0,Pvt Ltd,1.0,43.0,0.0,1,1,0
city_103,0.92,Has relevent experience,no_enrollment,Graduate,STEM,21.0,300.0,Unknown,4.0,40.0,0.0,1,3,0
city_103,0.92,No relevent experience,Full time course,Graduate,STEM,9.0,300.0,Unknown,0.0,100.0,1.0,1,2,1
city_103,0.92,No relevent experience,Full time course,Masters,STEM,5.0,9.0,Public Sector,1.0,8.0,1.0,1,1,1
city_114,0.9259999999999999,Has relevent experience,no_enrollment,Graduate,STEM,11.0,75.0,Unknown,0.0,50.0,0.0,1,2,0
city_103,0.92,Has relevent experience,no_enrollment,Graduate,STEM,21.0,3000.0,Pvt Ltd,1.0,185.5,0.0,1,3,0
city_158,0.7659999999999999,Has relevent experience,Part time course,Graduate,STEM,5.0,10005.0,Unknown,0.0,40.0,0.0,1,1,1
city_104,0.924,No relevent experience,Full time course,Graduate,STEM,9.0,300.0,Unknown,1.0,44.0,0.0,1,2,1
city_75,0.9390000000000001,Has relevent experience,no_enrollment,Graduate,Arts,3.0,300.0,Unknown,1.0,49.0,0.0,0,1,0
city_20,0.7959999999999999,Has relevent experience,Part time course,Graduate,STEM,8.0,75.0,Pvt Ltd,1.0,185.5,0.0,1,2,1
city_50,0.8959999999999999,No relevent experience,Part time course,High School,Unknown,5.0,9.0,Early Stage Startup,0.0,185.5,1.0,0,1,1
city_16,0.91,Has relevent experience,no_enrollment,Masters,STEM,5.0,10005.0,Pvt Ltd,1.0,92.0,0.0,1,1,0
city_160,0.92,No relevent experience,no_enrollment,Graduate,STEM,13.0,300.0,Unknown,5.0,108.0,0.0,1,2,0
city_75,0.9390000000000001,Has relevent experience,Part time course,Graduate,STEM,21.0,10005.0,Pvt Ltd,5.0,35.0,0.0,1,3,1
city_28,0.9390000000000001,Has relevent experience,Full time course,High School,Unknown,8.0,300.0,Unknown,5.0,85.0,0.0,0,2,1
city_21,0.624,No relevent experience,Full time course,High School,Unknown,2.0,300.0,Unknown,0.0,130.0,0.0,0,0,1
city_103,0.92,Has relevent experience,no_enrollment,Masters,STEM,21.0,300.0,Unknown,1.0,86.0,1.0,1,3,0
city_16,0.91,Has relevent experience,no_enrollment,Graduate,STEM,11.0,9.0,Early Stage Startup,1.0,66.0,0.0,1,2,0
city_123,0.738,No relevent experience,no_enrollment,Masters,STEM,14.0,300.0,Unknown,1.0,78.0,0.0,1,2,0
city_103,0.92,Has relevent experience,no_enrollment,Graduate,STEM,17.0,10.0,Pvt Ltd,3.0,12.0,0.0,1,3,0
city_103,0.92,Has relevent experience,no_enrollment,Graduate,STEM,21.0,300.0,Unknown,3.0,96.0,0.0,1,3,0
city_103,0.92,Has relevent experience,no_enrollment,Graduate,STEM,7.0,10005.0,Pvt Ltd,0.0,31.0,0.0,1,1,0
city_89,0.925,Has relevent experience,no_enrollment,Graduate,STEM,10.0,10.0,Pvt Ltd,4.0,88.0,0.0,1,2,0
city_21,0.624,Has relevent experience,no_enrollment,Masters,STEM,8.0,300.0,Pvt Ltd,1.0,45.0,1.0,1,2,0
city_75,0.9390000000000001,Has relevent experience,no_enrollment,Graduate,STEM,19.0,300.0,Pvt Ltd,2.0,185.5,0.0,1,3,0
city_114,0.9259999999999999,Has relevent experience,no_enrollment,Graduate,STEM,11.0,10005.0,Pvt Ltd,1.0,185.5,1.0,1,2,0
city_65,0.802,No relevent experience,no_enrollment,Graduate,Arts,21.0,300.0,Unknown,3.0,50.0,0.0,0,3,0
city_21,0.624,Has relevent experience,Full time course,Graduate,STEM,5.0,300.0,Unknown,1.0,104.0,1.0,1,1,1
city_158,0.7659999999999999,No relevent experience,no_enrollment,Unknown,Unknown,2.0,300.0,Unknown,0.0,22.0,0.0,0,0,0
city_21,0.624,Has relevent experience,no_enrollment,Masters,STEM,12.0,9.0,Early Stage Startup,2.0,25.0,0.0,1,2,0
city_50,0.8959999999999999,Has relevent experience,no_enrollment,Masters,STEM,21.0,9.0,Pvt Ltd,5.0,39.0,0.0,1,3,0
city_16,0.91,Has relevent experience,Full time course,Unknown,Unknown,5.0,300.0,Pvt Ltd,2.0,66.0,0.0,0,1,1
city_103,0.92,No relevent experience,no_enrollment,Graduate,STEM,9.0,300.0,Unknown,1.0,44.0,0.0,1,2,0
city_73,0.754,Has relevent experience,Part time course,Graduate,STEM,5.0,10005.0,Pvt Ltd,1.0,44.0,0.0,1,1,1
city_103,0.92,Has relevent experience,no_enrollment,Graduate,STEM,6.0,75.0,Funded Startup,1.0,4.0,0.0,1,1,0
city_90,0.698,Has relevent experience,no_enrollment,Graduate,STEM,10.0,300.0,Unknown,5.0,6.0,1.0,1,2,0
city_28,0.9390000000000001,Has relevent experience,no_enrollment,Graduate,STEM,15.0,10005.0,Pvt Ltd,5.0,34.0,0.0,1,2,0
city_103,0.92,Has relevent experience,no_enrollment,Graduate,Arts,13.0,300.0,Unknown,5.0,57.0,0.0,0,2,0
city_70,0.698,No relevent experience,no_enrollment,Graduate,Humanities,0.0,300.0,Unknown,1.0,52.0,1.0,0,0,0
city_138,0.836,No relevent experience,no_enrollment,Primary School,Unknown,1.0,300.0,Unknown,0.0,9.0,0.0,0,0,0
city_21,0.624,Has relevent experience,no_enrollment,Graduate,STEM,7.0,300.0,Pvt Ltd,2.0,6.0,1.0,1,1,0
city_10,0.895,Has relevent experience,Full time course,Graduate,STEM,2.0,10005.0,Pvt Ltd,1.0,122.0,0.0,1,0,1
city_65,0.802,No relevent experience,no_enrollment,High School,Unknown,1.0,300.0,Pvt Ltd,0.0,51.0,0.0,0,0,0
city_21,0.624,No relevent experience,Full time course,Graduate,STEM,1.0,75.0,Unknown,0.0,54.0,1.0,1,0,1
city_103,0.92,No relevent experience,no_enrollment,Graduate,STEM,3.0,750.0,Pvt Ltd,1.0,10.0,0.0,1,1,0
city_21,0.624,Has relevent experience,Full time course,Masters,STEM,6.0,300.0,Pvt Ltd,1.0,185.5,0.0,1,1,1
city_136,0.897,No relevent experience,Full time course,Graduate,STEM,1.0,300.0,Unknown,0.0,84.0,1.0,1,0,1
city_103,0.92,Has relevent experience,no_enrollment,Graduate,STEM,21.0,75.0,Pvt Ltd,5.0,185.5,0.0,1,3,0
city_114,0.9259999999999999,No relevent experience,no_enrollment,Masters,STEM,16.0,3000.0,Pvt Ltd,4.0,72.0,0.0,1,3,0
city_16,0.91,Has relevent experience,no_enrollment,Masters,STEM,21.0,9.0,Early Stage Startup,1.0,55.0,0.0,1,3,0
city_103,0.92,Has relevent experience,no_enrollment,Masters,STEM,21.0,300.0,Unknown,3.0,8.0,1.0,1,3,0
city_100,0.887,No relevent experience,no_enrollment,Phd,STEM,21.0,300.0,Unknown,3.0,62.0,1.0,1,3,0
city_103,0.92,Has relevent experience,no_enrollment,Graduate,STEM,21.0,7500.0,Public Sector,5.0,168.0,0.0,1,3,0
city_150,0.698,No relevent experience,no_enrollment,Graduate,STEM,21.0,300.0,Public Sector,5.0,24.0,0.0,1,3,0
city_103,0.92,Has relevent experience,no_enrollment,Graduate,STEM,21.0,300.0,Unknown,5.0,30.0,1.0,1,3,0
city_21,0.624,Has relevent experience,no_enrollment,Graduate,STEM,6.0,300.0,Unknown,4.0,63.0,1.0,1,1,0
city_21,0.624,Has relevent experience,no_enrollment,Graduate,Other,3.0,300.0,Pvt Ltd,3.0,5.0,0.0,0,1,0
city_21,0.624,No relevent experience,no_enrollment,Graduate,STEM,17.0,300.0,Unknown,0.0,50.0,1.0,1,3,0
city_160,0.92,No relevent experience,no_enrollment,Phd,STEM,21.0,10.0,Pvt Ltd,1.0,59.0,0.0,1,3,0
city_143,0.74,Has relevent experience,Full time course,Graduate,STEM,7.0,3000.0,Pvt Ltd,3.0,26.0,0.0,1,1,1
city_136,0.897,Has relevent experience,no_enrollment,Masters,STEM,10.0,10.0,Pvt Ltd,4.0,180.0,0.0,1,2,0
city_19,0.682,Has relevent experience,no_enrollment,High School,Unknown,7.0,3000.0,Pvt Ltd,1.0,28.0,0.0,0,1,0
city_19,0.682,Has relevent experience,Full time course,Graduate,STEM,3.0,300.0,Unknown,0.0,13.0,1.0,1,1,1
city_103,0.92,Has relevent experience,Full time course,Graduate,Business Degree,14.0,9.0,Pvt Ltd,5.0,23.0,0.0,0,2,1
city_98,0.9490000000000001,Has relevent experience,no_enrollment,Graduate,STEM,8.0,75.0,Pvt Ltd,5.0,77.0,0.0,1,2,0
city_160,0.92,Has relevent experience,Full time course,Graduate,STEM,10.0,750.0,Pvt Ltd,1.0,90.0,0.0,1,2,1
city_103,0.92,Has relevent experience,Part time course,Graduate,STEM,5.0,75.0,Pvt Ltd,5.0,34.0,0.0,1,1,1
city_67,0.855,Has relevent experience,no_enrollment,Graduate,Humanities,4.0,75.0,Pvt Ltd,3.0,140.0,1.0,0,1,0
city_160,0.92,Has relevent experience,no_enrollment,Masters,STEM,7.0,750.0,Pvt Ltd,1.0,20.0,0.0,1,1,0
city_21,0.624,Has relevent experience,no_enrollment,Graduate,STEM,3.0,3000.0,Pvt Ltd,2.0,138.0,1.0,1,1,0
city_100,0.887,Has relevent experience,Part time course,High School,Unknown,16.0,300.0,Unknown,0.0,102.0,1.0,0,3,1
city_159,0.843,Has relevent experience,no_enrollment,Masters,STEM,17.0,300.0,Pvt Ltd,5.0,134.0,0.0,1,3,0
city_21,0.624,No relevent experience,Full time course,Masters,STEM,0.0,300.0,Unknown,1.0,15.0,0.0,1,0,1
city_103,0.92,No relevent experience,Full time course,Graduate,STEM,1.0,300.0,Unknown,1.0,50.0,1.0,1,0,1
city_21,0.624,No relevent experience,no_enrollment,Primary School,Unknown,3.0,300.0,Unknown,0.0,56.0,1.0,0,1,0
city_21,0.624,No relevent experience,Part time course,Graduate,STEM,0.0,300.0,Unknown,0.0,13.0,1.0,1,0,1
city_160,0.92,Has relevent experience,no_enrollment,Graduate,STEM,11.0,75.0,Pvt Ltd,5.0,45.0,0.0,1,2,0
city_91,0.691,No relevent experience,no_enrollment,High School,Unknown,7.0,300.0,Unknown,1.0,138.0,0.0,0,1,0
city_103,0.92,Has relevent experience,no_enrollment,Graduate,STEM,21.0,300.0,Unknown,1.0,4.0,0.0,1,3,0
city_114,0.9259999999999999,Has relevent experience,no_enrollment,Masters,Business Degree,21.0,300.0,Unknown,4.0,11.0,0.0,0,3,0
city_123,0.738,No relevent experience,no_enrollment,High School,Unknown,21.0,300.0,Unknown,1.0,56.0,0.0,0,3,0
city_160,0.92,No relevent experience,Full time course,Graduate,STEM,3.0,300.0,Unknown,1.0,34.0,1.0,1,1,1
city_103,0.92,No relevent experience,no_enrollment,Masters,STEM,3.0,300.0,NGO,1.0,185.5,0.0,1,1,0
city_103,0.92,Has relevent experience,no_enrollment,Graduate,STEM,21.0,3000.0,Pvt Ltd,2.0,25.0,0.0,1,3,0
city_21,0.624,Has relevent experience,no_enrollment,Graduate,STEM,1.0,10.0,Unknown,1.0,46.0,0.0,1,0,0
city_65,0.802,No relevent experience,no_enrollment,Graduate,STEM,21.0,10005.0,Pvt Ltd,4.0,94.0,0.0,1,3,0
city_13,0.8270000000000001,No relevent experience,no_enrollment,Unknown,Unknown,2.0,300.0,Unknown,0.0,15.0,0.0,0,0,0
city_27,0.848,Has relevent experience,Part time course,Graduate,STEM,21.0,300.0,Unknown,2.0,8.0,1.0,1,3,1
city_14,0.698,No relevent experience,Full time course,Graduate,STEM,4.0,300.0,Pvt Ltd,0.0,24.0,1.0,1,1,1
city_11,0.55,Has relevent experience,no_enrollment,Graduate,STEM,4.0,300.0,Pvt Ltd,0.0,61.0,1.0,1,1,0
city_98,0.9490000000000001,Has relevent experience,no_enrollment,Masters,STEM,9.0,3000.0,Public Sector,1.0,50.0,0.0,1,2,0
city_136,0.897,Has relevent experience,Part time course,Graduate,STEM,6.0,300.0,NGO,1.0,11.0,0.0,1,1,1
city_103,0.92,Has relevent experience,no_enrollment,Graduate,STEM,21.0,300.0,Pvt Ltd,1.0,12.0,0.0,1,3,0
city_76,0.698,No relevent experience,no_enrollment,Graduate,STEM,4.0,75.0,Pvt Ltd,1.0,16.0,1.0,1,1,0
city_21,0.624,Has relevent experience,no_enrollment,Masters,STEM,8.0,750.0,Pvt Ltd,1.0,23.0,0.0,1,2,0
city_103,0.92,Has relevent experience,no_enrollment,Graduate,Humanities,21.0,75.0,Pvt Ltd,5.0,43.0,0.0,0,3,0
city_16,0.91,Has relevent experience,no_enrollment,Masters,STEM,21.0,300.0,NGO,4.0,65.0,1.0,1,3,0
city_67,0.855,Has relevent experience,no_enrollment,Masters,STEM,7.0,300.0,Pvt Ltd,1.0,49.0,0.0,1,1,0
city_103,0.92,No relevent experience,no_enrollment,Graduate,STEM,7.0,300.0,Pvt Ltd,1.0,32.0,0.0,1,1,0
city_114,0.9259999999999999,Has relevent experience,Full time course,High School,Unknown,9.0,9.0,Early Stage Startup,1.0,151.0,0.0,0,2,1
city_21,0.624,Has relevent experience,no_enrollment,Graduate,STEM,3.0,300.0,Pvt Ltd,2.0,164.0,1.0,1,1,0
city_23,0.899,Has relevent experience,Part time course,Graduate,STEM,10.0,3000.0,Pvt Ltd,5.0,70.0,0.0,1,2,1
city_103,0.92,Has relevent experience,no_enrollment,Graduate,STEM,11.0,10005.0,Unknown,4.0,84.0,0.0,1,2,0
city_21,0.624,Has relevent experience,no_enrollment,Masters,STEM,6.0,9.0,Pvt Ltd,4.0,34.0,1.0,1,1,0
city_136,0.897,Has relevent experience,no_enrollment,Graduate,STEM,7.0,10.0,Funded Startup,1.0,15.0,0.0,1,1,0
city_21,0.624,No relevent experience,Full time course,Graduate,STEM,7.0,300.0,Unknown,0.0,17.0,1.0,1,1,1
city_114,0.9259999999999999,Has relevent experience,no_enrollment,Masters,STEM,18.0,75.0,Pvt Ltd,5.0,26.0,0.0,1,3,0
city_16,0.91,Has relevent experience,no_enrollment,Graduate,STEM,20.0,10005.0,Pvt Ltd,1.0,70.0,0.0,1,3,0
city_103,0.92,Has relevent experience,no_enrollment,Masters,STEM,5.0,10.0,NGO,1.0,104.0,0.0,1,1,0
